dataset_key,dataset,repeat,seed,metric,candidate_order_json,validation_scores_json,midranks_json,tie_correction_T,tied_group_count,largest_tie_size,deterministic_selection_order,selected_candidate,selection_tie_break
bc,breast_cancer(37%),8,50,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9762390777414741, 0.9811316985851357, 0.9826634832358472, 0.9942899904214559, 0.9957144979203802]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),8,50,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.987109375, 0.9904947916666667, 0.9911458333333334, 0.996484375, 0.9973958333333333]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),8,50,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.04408778376917467, -0.040251395326161454, -0.039194985278477645, -0.024358965050484134, -0.02174196562226979]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),8,50,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8829688598869094, 0.8996680586556846, 0.9, 0.934395000572037, 0.9333333333333333]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),9,51,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8304994857780168, 0.8206966723703599, 0.8360527771317203, 0.9174954751407579, 0.9176408749273968]","[4.0, 5.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),9,51,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9182250567818113, 0.8840585430410928, 0.9171387823148716, 0.9505863757867169, 0.9669329602374179]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),9,51,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.945054945054945, 0.9247311827956989, 0.9484536082474226, 0.9690721649484536, 0.9787234042553191]","[4.0, 5.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),9,51,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.958589480874317, 0.9657826850920358, 0.9855515077265791, 0.9880932980461687, 0.9861288265306123]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),9,51,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9641927083333334, 0.9730468750000001, 0.9906249999999999, 0.9854166666666666, 0.9826822916666667]","[5.0, 4.0, 1.0, 2.0, 3.0]",0.0,0,1,logreg_C10.0>hgb_d3>hgb_d6>logreg_C1.0>logreg_C0.1,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),9,51,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.049708667949650634, -0.04847022223335096, -0.03580242966769372, -0.01666662326966663, -0.016743404564440064]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),9,51,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8660356078648178, 0.8660356078648178, 0.8829891223974392, 0.9505863757867169, 0.9499238445228836]","[4.5, 4.5, 3.0, 1.0, 2.0]",6.0,1,2,hgb_d3>hgb_d6>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),10,52,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8128420137626841, 0.8178573509619489, 0.8207053571619153, 0.8098014649519536, 0.8150168753334402]","[4.0, 2.0, 1.0, 5.0, 3.0]",0.0,0,1,logreg_C10.0>logreg_C1.0>hgb_d6>logreg_C0.1>hgb_d3,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),10,52,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8703882797784892, 0.916787749092078, 0.9021937088963173, 0.8862508747678729, 0.9003767048731385]","[5.0, 1.0, 2.0, 4.0, 3.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>hgb_d6>hgb_d3>logreg_C0.1,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),10,52,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9111111111111111, 0.946236559139785, 0.9361702127659575, 0.9213483146067416, 0.9347826086956522]","[5.0, 1.0, 2.0, 4.0, 3.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>hgb_d6>hgb_d3>logreg_C0.1,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),10,52,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9622819295204235, 0.977027654133173, 0.9845261355474505, 0.9745982771373962, 0.980131693265343]","[5.0, 3.0, 1.0, 4.0, 2.0]",0.0,0,1,logreg_C10.0>hgb_d6>logreg_C1.0>hgb_d3>logreg_C0.1,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),10,52,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9694010416666665, 0.9783854166666666, 0.98984375, 0.9826822916666667, 0.9852864583333333]","[5.0, 4.0, 1.0, 3.0, 2.0]",0.0,0,1,logreg_C10.0>hgb_d6>hgb_d3>logreg_C1.0>logreg_C0.1,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),10,52,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.05266813890226149, -0.0382803267484733, -0.04040653043212927, -0.05248185189467902, -0.04770199030779002]","[5.0, 1.0, 2.0, 4.0, 3.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>hgb_d6>hgb_d3>logreg_C0.1,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),10,52,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8678244247478862, 0.9182250567818113, 0.9021937088963173, 0.8545976121261312, 0.8545976121261312]","[3.0, 1.0, 2.0, 4.5, 4.5]",6.0,1,2,logreg_C1.0>logreg_C10.0>logreg_C0.1>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),11,53,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.78136988869351, 0.8124460663674454, 0.8386020279421635, 0.8681237717314522, 0.8760814522568606]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),11,53,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8862508747678729, 0.916787749092078, 0.9164463522048965, 0.9505863757867169, 0.9505863757867169]","[5.0, 3.0, 4.0, 1.5, 1.5]",6.0,1,2,hgb_d3>hgb_d6>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),11,53,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9213483146067416, 0.946236559139785, 0.9473684210526315, 0.967741935483871, 0.967741935483871]","[5.0, 4.0, 3.0, 1.5, 1.5]",6.0,1,2,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),11,53,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9795085160111756, 0.986346294232497, 0.9805950693696116, 0.9794028288398693, 0.9797786458333333]","[4.0, 1.0, 2.0, 5.0, 3.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>hgb_d6>logreg_C0.1>hgb_d3,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),11,53,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9880208333333333, 0.9924479166666667, 0.9890625, 0.9829427083333332, 0.9826822916666667]","[3.0, 1.0, 2.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>logreg_C0.1>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),11,53,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.05616115216663521, -0.046146264716208606, -0.04373736181403219, -0.033081273315042486, -0.033189998797477055]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
bc,breast_cancer(37%),11,53,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8388704928078611, 0.8678244247478862, 0.8840585430410928, 0.9333005094465512, 0.9333005094465512]","[5.0, 4.0, 3.0, 1.5, 1.5]",6.0,1,2,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),0,42,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.13697629441514317, 0.13750397552922422, 0.13850491065344522, 0.20482797611807985, 0.22913030048136274]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),0,42,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.327006873089089, 0.30125617754483736, 0.2982244452512185, 0.45704526507945664, 0.41438770700537403]","[3.0, 4.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),0,42,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.3541666666666667, 0.34234234234234234, 0.3392857142857143, 0.42857142857142855, 0.40350877192982454]","[3.0, 4.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),0,42,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.29645011663065035, 0.28898830473482134, 0.28348823302779136, 0.4093323401082354, 0.4026786378425943]","[3.0, 4.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),0,42,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.791470588235294, 0.7982588235294117, 0.7973176470588235, 0.7673058823529412, 0.7801176470588236]","[3.0, 1.0, 2.0, 5.0, 4.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>logreg_C0.1>hgb_d6>hgb_d3,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),0,42,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.045394802703298515, -0.045485074231357704, -0.0454081844595613, -0.04130589204697562, -0.04116761180854763]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),0,42,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.20256366361005135, 0.24291471410887155, 0.24291471410887155, 0.4370100026868157, 0.4006936717190379]","[5.0, 3.5, 3.5, 1.0, 2.0]",6.0,1,2,hgb_d3>hgb_d6>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),1,43,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.10591633110187752, 0.11271408016537654, 0.11210177618370841, 0.22000369350594792, 0.22447730515676279]","[5.0, 3.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),1,43,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.3217979514674192, 0.30942459359557956, 0.30942459359557956, 0.45042330363890415, 0.44556639433950346]","[3.0, 4.5, 4.5, 1.0, 2.0]",6.0,1,2,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),1,43,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.3488372093023256, 0.3469387755102041, 0.3469387755102041, 0.4117647058823529, 0.46511627906976744]","[3.0, 4.5, 4.5, 2.0, 1.0]",6.0,1,2,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),1,43,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.24963347985956313, 0.2737927655503988, 0.2729403947333014, 0.4386222021059515, 0.46298203233414326]","[5.0, 3.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),1,43,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8021764705882353, 0.8028470588235295, 0.8021176470588234, 0.8050235294117646, 0.8238941176470589]","[4.0, 3.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),1,43,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.046804471300570624, -0.04625173218295829, -0.046301318736746734, -0.04033520420853118, -0.03955913285797188]","[5.0, 3.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),1,43,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.09156771056279918, 0.12964074471043288, 0.12964074471043288, 0.39077261751408615, 0.41438770700537403]","[5.0, 3.5, 3.5, 2.0, 1.0]",6.0,1,2,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),2,44,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.1710556474354056, 0.1709486183742807, 0.17115299307123946, 0.30136886751371667, 0.3175827515861122]","[4.0, 5.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),2,44,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.4570251959096605, 0.44970023847854607, 0.4491686719598139, 0.5445811486371709, 0.5544899152380204]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),2,44,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.48695652173913045, 0.47619047619047616, 0.47863247863247865, 0.5581395348837209, 0.5454545454545454]","[3.0, 5.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),2,44,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.3916576617234995, 0.41097385952164456, 0.41104955677598876, 0.538231987762526, 0.5900794820116764]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),2,44,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8547176470588235, 0.8554705882352942, 0.8559529411764706, 0.8908, 0.895]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),2,44,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.04171272485555499, -0.04163156636283522, -0.04159088627036332, -0.03577950718432373, -0.03393877259830057]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),2,44,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.31013613093903053, 0.31013613093903053, 0.31013613093903053, 0.4705269531335079, 0.5197191965064278]","[4.0, 4.0, 4.0, 2.0, 1.0]",24.0,1,3,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),3,45,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.13112080737334814, 0.13533587307943684, 0.13687049598495055, 0.252585200854877, 0.27310006215359706]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),3,45,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.3162461160355826, 0.3265705952592206, 0.30625659739551064, 0.5197191965064278, 0.5197191965064278]","[4.0, 3.0, 5.0, 1.5, 1.5]",6.0,1,2,hgb_d3>hgb_d6>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),3,45,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.3448275862068966, 0.345679012345679, 0.3434343434343434, 0.4935064935064935, 0.4772727272727273]","[4.0, 3.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),3,45,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.24947139669604076, 0.25473533534148846, 0.25326224729912933, 0.5096311069814379, 0.5045109811243214]","[5.0, 3.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),3,45,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8175411764705882, 0.8152823529411765, 0.8103764705882353, 0.8713647058823529, 0.8635999999999999]","[3.0, 4.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),3,45,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.04775862806622458, -0.0475793837657332, -0.04767801910445723, -0.03734052172580029, -0.037004045534589254]","[5.0, 3.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),3,45,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.07013098674613823, 0.12964074471043288, 0.14417788413390725, 0.45863788157074264, 0.43989196569155253]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),4,46,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.12532958659500587, 0.12261581541493706, 0.12385004579993296, 0.2565374089110216, 0.2823237451212656]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),4,46,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.32839478871459266, 0.32809700771445, 0.32809700771445, 0.45042330363890415, 0.47576427000162835]","[3.0, 4.5, 4.5, 2.0, 1.0]",6.0,1,2,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),4,46,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.35443037974683544, 0.35526315789473684, 0.35294117647058826, 0.45977011494252873, 0.5043478260869565]","[4.0, 3.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),4,46,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.27329511932837597, 0.27571199983361033, 0.2815624969836246, 0.46695989993733295, 0.4988635544466437]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),4,46,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8032235294117647, 0.7931764705882353, 0.7934117647058823, 0.8275999999999999, 0.8338941176470587]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
synth5,synth(5%),4,46,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.04639364732330971, -0.046486566974279456, -0.04643528322715224, -0.038868806190721465, -0.037686688223335034]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
